STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#15    ,OpenWPM_HL   ,2024-07-25T15:17:06.234Z ,         4186   ,             0 ,             6434 ,          6386 ,          119
CRAWLED ,url#15    ,puppeteer_HL ,2024-07-25T15:17:06.259Z ,          753   ,             0 ,             6459 ,          6510 ,          119
CRAWLED ,url#16    ,puppeteer    ,2024-07-25T15:17:31.178Z ,         1469   ,             0 ,             6699 ,          6745 ,          179
CRAWLED ,url#16    ,OpenWPM      ,2024-07-25T15:17:31.169Z ,         5835   ,             0 ,             6690 ,          6649 ,          179
CRAWLED ,url#16    ,OpenWPM_HL   ,2024-07-25T15:17:31.348Z ,         4886   ,             0 ,             6869 ,          6833 ,          179
CRAWLED ,url#16    ,puppeteer_HL ,2024-07-25T15:17:31.171Z ,         1079   ,             0 ,             6692 ,          6731 ,          179
CRAWLED ,url#17    ,puppeteer    ,2024-07-25T15:18:05.739Z ,         1264   ,             0 ,             6249 ,          6292 ,          207
CRAWLED ,url#17    ,OpenWPM      ,2024-07-25T15:18:05.797Z ,         5390   ,             0 ,             6307 ,          6259 ,          207
CRAWLED ,url#17    ,OpenWPM_HL   ,2024-07-25T15:18:05.941Z ,         3958   ,             0 ,             6451 ,          6421 ,          207
CRAWLED ,url#17    ,puppeteer_HL ,2024-07-25T15:18:05.734Z ,          809   ,             0 ,             6244 ,          6281 ,          207
CRAWLED ,url#18    ,puppeteer    ,2024-07-25T15:18:30.951Z ,         1582   ,             0 ,             6873 ,          6910 ,          492
CRAWLED ,url#18    ,OpenWPM      ,2024-07-25T15:18:30.912Z ,         6003   ,             0 ,             6834 ,          6802 ,          492
CRAWLED ,url#18    ,OpenWPM_HL   ,2024-07-25T15:18:30.459Z ,         4288   ,             0 ,             6381 ,          6342 ,          492
CRAWLED ,url#18    ,puppeteer_HL ,2024-07-25T15:18:30.948Z ,         1235   ,             0 ,             6870 ,          6929 ,          492
CRAWLED ,url#19    ,puppeteer    ,2024-07-25T15:19:05.092Z ,         1075   ,             0 ,             6526 ,          6563 ,          291
CRAWLED ,url#19    ,OpenWPM      ,2024-07-25T15:19:05.139Z ,         5672   ,             0 ,             6573 ,          6508 ,          291
CRAWLED ,url#19    ,OpenWPM_HL   ,2024-07-25T15:19:04.848Z ,         4184   ,             0 ,             6282 ,          6256 ,          291
CRAWLED ,url#19    ,puppeteer_HL ,2024-07-25T15:19:05.097Z ,         1053   ,             0 ,             6531 ,          6570 ,          291
CRAWLED ,url#20    ,puppeteer    ,2024-07-25T15:19:30.181Z ,         1430   ,             0 ,             6962 ,          7061 ,          168
CRAWLED ,url#20    ,OpenWPM      ,2024-07-25T15:19:30.013Z ,         6090   ,             0 ,             6794 ,          6740 ,          168
CRAWLED ,url#20    ,OpenWPM_HL   ,2024-07-25T15:19:30.118Z ,         4903   ,             0 ,             6899 ,          6808 ,          168
CRAWLED ,url#20    ,puppeteer_HL ,2024-07-25T15:19:30.180Z ,          991   ,             0 ,             6961 ,          7043 ,          168
CRAWLED ,url#21    ,puppeteer    ,2024-07-25T15:19:54.616Z ,         1136   ,             0 ,             6425 ,          6453 ,          142
CRAWLED ,url#21    ,OpenWPM      ,2024-07-25T15:19:54.745Z ,         5563   ,             0 ,             6554 ,          6488 ,          142
