STATUS, ITERATION, CLIENT, DATE, READY AFTER(MS), WATINGTIME(MS), REQUEST AFTER(MS), DONE AFTER(MS), MAX DELAY(MS)
CRAWLED, url#28, puppeteer_HL, 2024-07-25T07:47:41.380Z, 741, 814, 6469, 6535, 183
CRAWLED, url#29, puppeteer, 2024-07-25T07:48:05.791Z, 1130, 811, 6417, 6479, 43
CRAWLED, url#29, OpenWPM_HL, 2024-07-25T07:48:05.824Z, 4273, 108, 6450, 6419, 43
CRAWLED, url#29, OpenWPM, 2024-07-25T07:48:05.781Z, 5590, 0, 6407, 6385, 43
CRAWLED, url#29, puppeteer_HL, 2024-07-25T07:48:05.788Z, 809, 814, 6414, 6448, 43
CRAWLED, url#30, puppeteer, 2024-07-25T07:48:40.339Z, 1394, 811, 6407, 6436, 381
CRAWLED, url#30, OpenWPM_HL, 2024-07-25T07:48:40.492Z, 4529, 108, 6560, 6531, 381
CRAWLED, url#30, OpenWPM, 2024-07-25T07:48:40.111Z, 5587, 0, 6179, 6159, 381
CRAWLED, url#30, puppeteer_HL, 2024-07-25T07:48:40.342Z, 1026, 814, 6410, 6434, 381
CRAWLED, url#31, puppeteer, 2024-07-25T07:49:14.926Z, 1431, 811, 6300, 6341, 189
CRAWLED, url#31, OpenWPM_HL, 2024-07-25T07:49:15.016Z, 4308, 108, 6390, 6361, 189
CRAWLED, url#31, OpenWPM, 2024-07-25T07:49:15.115Z, 5480, 0, 6489, 6458, 189
CRAWLED, url#31, puppeteer_HL, 2024-07-25T07:49:14.929Z, 1077, 814, 6303, 6328, 189
CRAWLED, url#32, puppeteer, 2024-07-25T07:49:39.524Z, 996, 811, 6278, 6312, 171
CRAWLED, url#32, OpenWPM_HL, 2024-07-25T07:49:39.695Z, 4644, 108, 6449, 6430, 171
CRAWLED, url#32, OpenWPM, 2024-07-25T07:49:39.635Z, 5458, 0, 6389, 6359, 171
CRAWLED, url#32, puppeteer_HL, 2024-07-25T07:49:39.528Z, 595, 814, 6282, 6303, 171
CRAWLED, url#33, puppeteer, 2024-07-25T07:50:04.302Z, 956, 811, 6473, 6508, 94
CRAWLED, url#33, OpenWPM_HL, 2024-07-25T07:50:04.352Z, 4134, 108, 6523, 6473, 94
CRAWLED, url#33, OpenWPM, 2024-07-25T07:50:04.396Z, 5652, 0, 6567, 6532, 94
CRAWLED, url#33, puppeteer_HL, 2024-07-25T07:50:04.305Z, 684, 814, 6476, 6501, 94
CRAWLED, url#34, puppeteer, 2024-07-25T07:50:38.594Z, 1150, 811, 6082, 6113, 330
CRAWLED, url#34, OpenWPM_HL, 2024-07-25T07:50:38.632Z, 3986, 108, 6120, 6072, 330
CRAWLED, url#34, OpenWPM, 2024-07-25T07:50:38.924Z, 5262, 0, 6412, 6393, 330
CRAWLED, url#34, puppeteer_HL, 2024-07-25T07:50:38.601Z, 799, 814, 6089, 6121, 330
CRAWLED, url#35, puppeteer, 2024-07-25T07:51:03.532Z, 1157, 811, 6502, 6534, 234
CRAWLED, url#35, OpenWPM_HL, 2024-07-25T07:51:03.722Z, 4409, 108, 6692, 6674, 234
CRAWLED, url#35, OpenWPM, 2024-07-25T07:51:03.766Z, 5680, 0, 6736, 6708, 234
CRAWLED, url#35, puppeteer_HL, 2024-07-25T07:51:03.537Z, 854, 814, 6507, 6528, 234
CRAWLED, url#36, puppeteer, 2024-07-25T07:51:28.141Z, 1318, 811, 6252, 6306, 349
CRAWLED, url#36, OpenWPM_HL, 2024-07-25T07:51:28.490Z, 4478, 108, 6601, 6584, 349
CRAWLED, url#36, OpenWPM, 2024-07-25T07:51:28.277Z, 5433, 0, 6388, 6362, 349
CRAWLED, url#36, puppeteer_HL, 2024-07-25T07:51:28.147Z, 656, 814, 6258, 6286, 349
CRAWLED, url#37, puppeteer, 2024-07-25T07:52:03.011Z, 1357, 811, 6401, 6453, 195
CRAWLED, url#37, OpenWPM_HL, 2024-07-25T07:52:02.964Z, 4249, 108, 6354, 6338, 195
CRAWLED, url#37, OpenWPM, 2024-07-25T07:52:03.159Z, 5575, 0, 6549, 6523, 195
CRAWLED, url#37, puppeteer_HL, 2024-07-25T07:52:03.008Z, 689, 814, 6398, 6429, 195
CRAWLED, url#38, puppeteer, 2024-07-25T07:52:27.761Z, 1327, 811, 6501, 6547, 466
CRAWLED, url#38, OpenWPM_HL, 2024-07-25T07:52:27.379Z, 4013, 108, 6119, 6097, 466
CRAWLED, url#38, OpenWPM, 2024-07-25T07:52:27.845Z, 5676, 0, 6585, 6558, 466
CRAWLED, url#38, puppeteer_HL, 2024-07-25T07:52:27.758Z, 929, 814, 6498, 6527, 466
CRAWLED, url#39, puppeteer, 2024-07-25T07:53:02.075Z, 993, 811, 6066, 6105, 466
CRAWLED, url#39, OpenWPM_HL, 2024-07-25T07:53:02.539Z, 4217, 108, 6530, 6504, 466
CRAWLED, url#39, OpenWPM, 2024-07-25T07:53:02.162Z, 5239, 0, 6153, 6069, 466
CRAWLED, url#39, puppeteer_HL, 2024-07-25T07:53:02.073Z, 857, 814, 6064, 6105, 466
CRAWLED, url#40, puppeteer, 2024-07-25T07:53:26.996Z, 1140, 811, 6307, 6359, 89
CRAWLED, url#40, OpenWPM_HL, 2024-07-25T07:53:27.054Z, 4588, 108, 6365, 6321, 89
CRAWLED, url#40, OpenWPM, 2024-07-25T07:53:26.965Z, 5487, 0, 6276, 6254, 89
CRAWLED, url#40, puppeteer_HL, 2024-07-25T07:53:27.002Z, 769, 814, 6313, 6352, 89
CRAWLED, url#41, puppeteer, 2024-07-25T07:54:01.673Z, 1238, 811, 6508, 6553, 246
CRAWLED, url#41, OpenWPM_HL, 2024-07-25T07:54:01.540Z, 4345, 108, 6375, 6336, 246
CRAWLED, url#41, OpenWPM, 2024-07-25T07:54:01.428Z, 5681, 0, 6263, 6230, 246
CRAWLED, url#41, puppeteer_HL, 2024-07-25T07:54:01.674Z, 692, 814, 6509, 6547, 246
CRAWLED, url#42, puppeteer, 2024-07-25T07:54:25.923Z, 1386, 811, 6295, 6340, 339
CRAWLED, url#42, OpenWPM_HL, 2024-07-25T07:54:26.262Z, 4360, 108, 6634, 6614, 339
CRAWLED, url#42, OpenWPM, 2024-07-25T07:54:26.228Z, 5475, 0, 6600, 6575, 339
CRAWLED, url#42, puppeteer_HL, 2024-07-25T07:54:25.925Z, 630, 814, 6297, 6320, 339
CRAWLED, url#43, puppeteer, 2024-07-25T07:54:50.905Z, 1203, 811, 6472, 6526, 252
CRAWLED, url#43, OpenWPM_HL, 2024-07-25T07:54:51.007Z, 4226, 108, 6574, 6484, 252
CRAWLED, url#43, OpenWPM, 2024-07-25T07:54:50.755Z, 5645, 0, 6322, 6288, 252
CRAWLED, url#43, puppeteer_HL, 2024-07-25T07:54:50.918Z, 895, 814, 6485, 6526, 252
CRAWLED, url#44, puppeteer, 2024-07-25T07:55:15.344Z, 1290, 811, 6273, 6314, 290
CRAWLED, url#44, OpenWPM_HL, 2024-07-25T07:55:15.630Z, 5017, 108, 6559, 6536, 290
CRAWLED, url#44, OpenWPM, 2024-07-25T07:55:15.340Z, 5451, 0, 6269, 6242, 290
CRAWLED, url#44, puppeteer_HL, 2024-07-25T07:55:15.345Z, 882, 814, 6274, 6320, 290
CRAWLED, url#45, puppeteer, 2024-07-25T07:55:40.168Z, 1239, 811, 6334, 6377, 69
CRAWLED, url#45, OpenWPM_HL, 2024-07-25T07:55:40.166Z, 4205, 108, 6332, 6314, 69
CRAWLED, url#45, OpenWPM, 2024-07-25T07:55:40.099Z, 5506, 0, 6265, 6246, 69
CRAWLED, url#45, puppeteer_HL, 2024-07-25T07:55:40.168Z, 683, 814, 6334, 6372, 69
CRAWLED, url#46, puppeteer, 2024-07-25T07:56:04.755Z, 1408, 811, 6449, 6516, 119
CRAWLED, url#46, OpenWPM_HL, 2024-07-25T07:56:04.800Z, 4170, 108, 6494, 6457, 119
CRAWLED, url#46, OpenWPM, 2024-07-25T07:56:04.874Z, 5629, 0, 6568, 6533, 119
CRAWLED, url#46, puppeteer_HL, 2024-07-25T07:56:04.762Z, 804, 814, 6456, 6487, 119
CRAWLED, url#47, puppeteer, 2024-07-25T07:56:39.375Z, 1001, 811, 6379, 6422, 57
CRAWLED, url#47, OpenWPM_HL, 2024-07-25T07:56:39.365Z, 4241, 108, 6369, 6342, 57
CRAWLED, url#47, OpenWPM, 2024-07-25T07:56:39.422Z, 5559, 0, 6426, 6357, 57
CRAWLED, url#47, puppeteer_HL, 2024-07-25T07:56:39.379Z, 893, 814, 6383, 6425, 57
CRAWLED, url#48, puppeteer, 2024-07-25T07:57:03.895Z, 1171, 811, 6328, 6370, 96
CRAWLED, url#48, OpenWPM_HL, 2024-07-25T07:57:03.854Z, 4345, 108, 6287, 6270, 96
CRAWLED, url#48, OpenWPM, 2024-07-25T07:57:03.950Z, 5505, 0, 6383, 6304, 96
CRAWLED, url#48, puppeteer_HL, 2024-07-25T07:57:03.897Z, 700, 814, 6330, 6374, 96
CRAWLED, url#49, puppeteer, 2024-07-25T07:57:38.093Z, 1268, 811, 6101, 6155, 197
CRAWLED, url#49, OpenWPM_HL, 2024-07-25T07:57:38.290Z, 3947, 108, 6298, 6278, 197
CRAWLED, url#49, OpenWPM, 2024-07-25T07:57:38.163Z, 5283, 0, 6171, 6150, 197
CRAWLED, url#49, puppeteer_HL, 2024-07-25T07:57:38.099Z, 732, 814, 6107, 6138, 197
CRAWLED, url#50, puppeteer, 2024-07-25T07:58:13.063Z, 1582, 811, 6633, 6663, 129
CRAWLED, url#50, OpenWPM_HL, 2024-07-25T07:58:12.934Z, 4699, 108, 6504, 6413, 129
CRAWLED, url#50, OpenWPM, 2024-07-25T07:58:12.970Z, 5808, 0, 6540, 6498, 129
CRAWLED, url#50, puppeteer_HL, 2024-07-25T07:58:13.061Z, 1209, 814, 6631, 6686, 129
CRAWLED, url#51, puppeteer, 2024-07-25T07:58:47.436Z, 1359, 811, 6462, 6512, 72
CRAWLED, url#51, OpenWPM_HL, 2024-07-25T07:58:47.461Z, 4738, 108, 6487, 6444, 72
CRAWLED, url#51, OpenWPM, 2024-07-25T07:58:47.389Z, 5638, 0, 6415, 6394, 72
CRAWLED, url#51, puppeteer_HL, 2024-07-25T07:58:47.438Z, 697, 814, 6464, 6503, 72
