STATUS      ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED     ,url#10    ,OpenWPM_HL   ,2024-07-24T19:01:55.188Z ,         4589   ,             0 ,             6836 ,          6798 ,          108
CRAWLED     ,url#10    ,puppeteer_HL ,2024-07-24T19:01:55.133Z ,          779   ,           693 ,             6781 ,          6805 ,          108
CRAWLED     ,url#11    ,OpenWPM      ,2024-07-24T19:02:29.920Z ,         5743   ,            11 ,             6639 ,          6608 ,          194
CRAWLED     ,url#11    ,puppeteer    ,2024-07-24T19:02:29.736Z ,         1451   ,           694 ,             6455 ,          6499 ,          194
CRAWLED     ,url#11    ,OpenWPM_HL   ,2024-07-24T19:02:29.867Z ,         4553   ,             0 ,             6586 ,          6491 ,          194
CRAWLED     ,url#11    ,puppeteer_HL ,2024-07-24T19:02:29.726Z ,          944   ,           693 ,             6445 ,          6474 ,          194
CRAWLED     ,url#12    ,OpenWPM      ,2024-07-24T19:02:54.579Z ,         5824   ,            11 ,             6537 ,          6501 ,           51
CRAWLED     ,url#12    ,puppeteer    ,2024-07-24T19:02:54.578Z ,          982   ,           694 ,             6536 ,          6595 ,           51
CRAWLED     ,url#12    ,OpenWPM_HL   ,2024-07-24T19:02:54.528Z ,         4661   ,             0 ,             6486 ,          6470 ,           51
CRAWLED     ,url#12    ,puppeteer_HL ,2024-07-24T19:02:54.567Z ,          648   ,           693 ,             6525 ,          6622 ,           51
CRAWLED     ,url#13    ,OpenWPM      ,2024-07-24T19:03:19.264Z ,         5904   ,            11 ,             6535 ,          6514 ,           91
CRAWLED     ,url#13    ,puppeteer    ,2024-07-24T19:03:19.355Z ,         1581   ,           694 ,             6626 ,          6667 ,           91
CRAWLED     ,url#13    ,OpenWPM_HL   ,2024-07-24T19:03:19.345Z ,         4900   ,             0 ,             6616 ,          6591 ,           91
CRAWLED     ,url#13    ,puppeteer_HL ,2024-07-24T19:03:19.335Z ,         1175   ,           693 ,             6606 ,          6659 ,           91
CRAWLED     ,url#14    ,OpenWPM      ,2024-07-24T19:03:53.738Z ,         5420   ,            11 ,             6338 ,          6297 ,          315
CRAWLED     ,url#14    ,puppeteer    ,2024-07-24T19:03:53.533Z ,         1007   ,           694 ,             6133 ,          6199 ,          315
CRAWLED     ,url#14    ,OpenWPM_HL   ,2024-07-24T19:03:53.837Z ,         4345   ,             0 ,             6437 ,          6390 ,          315
CRAWLED     ,url#14    ,puppeteer_HL ,2024-07-24T19:03:53.522Z ,          708   ,           693 ,             6122 ,          6187 ,          315
CRAWLED     ,url#15    ,OpenWPM      ,2024-07-24T19:04:18.420Z ,         5762   ,            11 ,             6451 ,          6428 ,          244
CRAWLED     ,url#15    ,puppeteer    ,2024-07-24T19:04:18.440Z ,         1206   ,           694 ,             6471 ,          6512 ,          244
