STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#13    ,puppeteer    ,2024-07-23T17:45:30.871Z ,         1968   ,             0 ,             2044 ,          3406 ,         6037
CRAWLED ,url#13    ,OpenWPM_HL   ,2024-07-23T17:45:35.574Z ,         4960   ,             0 ,             6747 ,          6723 ,         6037
CRAWLED ,url#13    ,OpenWPM      ,2024-07-23T17:45:35.975Z ,         6333   ,             0 ,             7148 ,          7132 ,         6037
CRAWLED ,url#13    ,puppeteer_HL ,2024-07-23T17:45:29.938Z ,          812   ,             0 ,             1111 ,          2437 ,         6037
CRAWLED ,url#14    ,puppeteer    ,2024-07-23T17:46:05.787Z ,         1133   ,             0 ,             1640 ,          2969 ,         5248
CRAWLED ,url#14    ,OpenWPM_HL   ,2024-07-23T17:46:11.035Z ,         4939   ,             0 ,             6888 ,          6868 ,         5248
CRAWLED ,url#14    ,OpenWPM      ,2024-07-23T17:46:10.836Z ,         6288   ,             0 ,             6689 ,          6671 ,         5248
CRAWLED ,url#14    ,puppeteer_HL ,2024-07-23T17:46:05.805Z ,          994   ,             0 ,             1658 ,          3034 ,         5248
CRAWLED ,url#15    ,puppeteer    ,2024-07-23T17:46:30.594Z ,         1182   ,             0 ,             1442 ,          2792 ,         5198
CRAWLED ,url#15    ,OpenWPM_HL   ,2024-07-23T17:46:35.441Z ,         4501   ,             0 ,             6289 ,          6265 ,         5198
CRAWLED ,url#15    ,OpenWPM      ,2024-07-23T17:46:35.792Z ,         5804   ,             0 ,             6640 ,          6623 ,         5198
CRAWLED ,url#15    ,puppeteer_HL ,2024-07-23T17:46:30.910Z ,         1129   ,             0 ,             1758 ,          3051 ,         5198
CRAWLED ,url#16    ,puppeteer    ,2024-07-23T17:46:55.892Z ,         1701   ,             0 ,             1953 ,          3254 ,         5725
CRAWLED ,url#16    ,OpenWPM_HL   ,2024-07-23T17:47:00.417Z ,         4589   ,             0 ,             6478 ,          6452 ,         5725
CRAWLED ,url#16    ,OpenWPM      ,2024-07-23T17:47:00.886Z ,         6111   ,             0 ,             6947 ,          6930 ,         5725
CRAWLED ,url#16    ,puppeteer_HL ,2024-07-23T17:46:55.161Z ,          802   ,             0 ,             1222 ,          2523 ,         5725
