STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#13    ,OpenWPM      ,2024-07-25T19:47:02.185Z ,         6424   ,             0 ,             7257 ,          7233 ,         6092
CRAWLED ,url#13    ,puppeteer    ,2024-07-25T19:46:56.150Z ,          946   ,             0 ,             1222 ,          2483 ,         6092
CRAWLED ,url#13    ,OpenWPM_HL   ,2024-07-25T19:47:02.242Z ,         4953   ,             0 ,             7314 ,          7286 ,         6092
CRAWLED ,url#13    ,puppeteer_HL ,2024-07-25T19:46:56.720Z ,         1159   ,             0 ,             1792 ,          3082 ,         6092
CRAWLED ,url#14    ,OpenWPM      ,2024-07-25T19:47:27.255Z ,         5979   ,             0 ,             6882 ,          6852 ,         5397
CRAWLED ,url#14    ,puppeteer    ,2024-07-25T19:47:22.021Z ,         1298   ,             0 ,             1648 ,          2952 ,         5397
CRAWLED ,url#14    ,OpenWPM_HL   ,2024-07-25T19:47:27.121Z ,         5092   ,             0 ,             6748 ,          6725 ,         5397
CRAWLED ,url#14    ,puppeteer_HL ,2024-07-25T19:47:21.858Z ,          837   ,             0 ,             1485 ,          2790 ,         5397
CRAWLED ,url#15    ,OpenWPM      ,2024-07-25T19:47:51.936Z ,         5904   ,             0 ,             6558 ,          6528 ,         5250
CRAWLED ,url#15    ,puppeteer    ,2024-07-25T19:47:46.926Z ,         1025   ,             0 ,             1548 ,          2847 ,         5250
CRAWLED ,url#15    ,OpenWPM_HL   ,2024-07-25T19:47:52.031Z ,         4576   ,             0 ,             6653 ,          6599 ,         5250
CRAWLED ,url#15    ,puppeteer_HL ,2024-07-25T19:47:46.781Z ,          734   ,             0 ,             1403 ,          2735 ,         5250
CRAWLED ,url#16    ,OpenWPM      ,2024-07-25T19:48:16.839Z ,         5937   ,             0 ,             6681 ,          6657 ,         5403
CRAWLED ,url#16    ,puppeteer    ,2024-07-25T19:48:11.748Z ,         1026   ,             0 ,             1590 ,          2923 ,         5403
CRAWLED ,url#16    ,OpenWPM_HL   ,2024-07-25T19:48:17.009Z ,         4963   ,             0 ,             6851 ,          6814 ,         5403
CRAWLED ,url#16    ,puppeteer_HL ,2024-07-25T19:48:11.606Z ,          637   ,             0 ,             1448 ,          2771 ,         5403
CRAWLED ,url#17    ,OpenWPM      ,2024-07-25T19:48:41.716Z ,         5892   ,             0 ,             6607 ,          6576 ,         5398
CRAWLED ,url#17    ,puppeteer    ,2024-07-25T19:48:36.377Z ,          957   ,             0 ,             1268 ,          2595 ,         5398
CRAWLED ,url#17    ,OpenWPM_HL   ,2024-07-25T19:48:41.775Z ,         4783   ,             0 ,             6666 ,          6628 ,         5398
